item_id,item_price,product_type,department_name
B02893,16836.5,D009,Garden & Outdoors
B7606,96,G166,Beauty
H0986,1984,D055,Apps & Games
D3757,800,J14,Baby
J305,1276.5,F459,Baby
G6161,231,B137,Apps & Games
F9517,12672,G957,Furniture
B09286,2563,J595,Furniture
H266,1060.5,J839,Books
E4984,976,D055,Garden & Outdoors
I3558,497.5,H656,Baby
B11925,3488,B192,Furniture
E7428,153.5,I351,Electronics
B928,4771,B0099,Apps & Games
G9356,76.5,J854,Furniture
F9794,7648,C475,Computers & Accessories
H3767,780,C882,Electronics
H3164,1440,F276,Apps & Games
G6780,598,E244,Books
I3343,1859,I24,Collectibles
B19413,288,H043,Collectibles
B2777,220.5,C164,Garden & Outdoors
F9769,5056,I986,Electronics
B11810,1273.5,H094,Books
J6832,569.5,G323,Collectibles
D6200,964.5,B0435,Furniture
I9546,1987,C417,Furniture
E4760,1440,D676,Clothing & Accessories
E8331,393.5,D999,Furniture
C002,636.5,H863,Electronics
I2665,637,D584,Books
F9869,572.5,E560,Clothing & Accessories
B13917,5440,G607,Apps & Games
B2696,77338.5,F403,Apps & Games
B15996,560,G751,Apps & Games
C9473,1504,D933,Electronics
B12140,700.5,J697,Garden & Outdoors
B26239,796.5,G62,Garden & Outdoors
D4209,243.5,C432,Books
B20612,1025,D934,Computers & Accessories
J8060,505.5,I634,Beauty
B18128,302,C874,Collectibles
D0794,10048,I584,Collectibles
H1240,544,F78,Furniture
B06501,508.5,H238,Garden & Outdoors
C6414,624,B049,Computers & Accessories
B18190,464,H901,Beauty
B22828,764.5,D988,Garden & Outdoors
H1681,476.5,J498,Garden & Outdoors
E0667,887,E014,Garden & Outdoors
G6788,14384,G765,Collectibles
H5152,6368,F797,Furniture
B26967,2232,J321,Furniture
H7283,1185.5,C395,Collectibles
B478,10528,B617,Apps & Games
D8293,2275,G822,Baby
E1315,380.5,C023,Electronics
I4533,212.5,H376,Collectibles
B3535,636.5,B0116,Clothing & Accessories
B24232,30368,B756,Garden & Outdoors
B16902,1031,J33,Beauty
B06824,2176,F048,Apps & Games
F0881,476.5,D328,Garden & Outdoors
J1446,2822,E757,Electronics
I8073,508.5,C366,Books
D0735,421.5,B732,Books
E9234,19168,B0004,Baby
F8456,30502,D184,Electronics
C1573,33510,F689,Furniture
G2729,15840,J08,Apps & Games
C6075,700.5,C111,Computers & Accessories
E5500,1116.5,H030,Collectibles
C2771,1276.5,G031,Furniture
B17998,720,B207,Electronics
E3498,1497.5,C167,Baby
H083,1459,H238,Books
B26355,3488,C475,Clothing & Accessories
B14600,1535,I651,Computers & Accessories
D7862,896,E422,Furniture
J0161,1248,I857,Collectibles
C247,714,E91,Baby
D1846,1024,H421,Computers & Accessories
B04357,176,E011,Baby
F9286,576,G853,Baby
I3938,700.5,H34,Clothing & Accessories
B13427,160,J907,Beauty
I9438,1392,E676,Apps & Games
H2332,688,D279,Clothing & Accessories
E9467,284.5,C496,Collectibles
C9562,4368,E068,Books
C1458,380.5,B231,Apps & Games
C537,4640,I247,Garden & Outdoors
B10717,243,H376,Beauty
I2887,633.5,H467,Furniture
B0002,2133,G661,Books
B01052,169920,J939,Electronics
D226,956.5,D142,Books
I9434,544,F936,Electronics
G8998,15372.5,B417,Computers & Accessories
C9843,658.5,C065,Computers & Accessories
E3562,1206.5,B910,Electronics
G4752,1440,B0422,Baby
D5781,732.5,D646,Garden & Outdoors
E4142,1919,C874,Garden & Outdoors
G4357,12502.5,I310,Garden & Outdoors
G7246,476.5,J839,Garden & Outdoors
I808,29579,B0331,Clothing & Accessories
D025,700.5,B762,Garden & Outdoors
B06120,796.5,G32,Electronics
B16766,1497.5,J57,Apps & Games
C6066,14592,F907,Electronics
E2165,704,F682,Electronics
B18950,519.5,C637,Baby
J316,412.5,H753,Clothing & Accessories
G5730,28252.5,E967,Beauty
B13891,4121,F432,Apps & Games
J2858,1146,F892,Beauty
F7726,413.5,H78,Baby
H2883,576,D991,Beauty
G5171,1653.5,J023,Clothing & Accessories
I3339,2478,I324,Collectibles
B8539,2176,D861,Computers & Accessories
B3016,80,J788,Electronics
F085,3584,B008,Books
G023,4080,I422,Apps & Games
B08430,1596.5,J900,Collectibles
B09087,3507,G48,Apps & Games
I8900,1161.5,F609,Beauty
I7439,7200,G77,Beauty
D827,1696,H363,Beauty
I5389,377,C882,Apps & Games
B13139,560,H071,Apps & Games
B22920,910,D685,Furniture
B2974,636.5,B90,Computers & Accessories
I6851,748.5,H923,Clothing & Accessories
F3867,2705.5,C874,Apps & Games
E4229,13408,E693,Baby
B2890,720,E908,Computers & Accessories
I683,345.5,G853,Clothing & Accessories
B10538,3315,G483,Apps & Games
J3711,1082.5,H632,Beauty
J3166,5920,B0097,Books
G9247,752,D289,Furniture
E180,2099,F622,Books
G3357,1173,H335,Electronics
E9030,1376,H103,Furniture
B31062,828.5,F622,Baby
C7198,1260.5,G0,Computers & Accessories
D5627,800,J227,Beauty
I6407,9888,G122,Clothing & Accessories
H9173,1203,J498,Collectibles
B22090,391,E014,Baby
B4365,5904,E517,Furniture
C5392,4096,C559,Beauty
E8206,409.5,B945,Clothing & Accessories
G3241,4640,B0304,Apps & Games
B22780,1184,B0304,Books
F9331,5126,D224,Baby
D9359,1437,D05,Computers & Accessories
D8121,2280.5,I606,Books
B28438,1028,H632,Baby
F8193,1209.5,B008,Apps & Games
H0518,256,B887,Apps & Games
F4813,398,G512,Electronics
J2620,15744,C162,Baby
H7908,505.5,J498,Garden & Outdoors
B14839,2764.5,G09,Electronics
H5074,417.5,B24,Computers & Accessories
D4670,762.5,H656,Clothing & Accessories
B12311,4022,H640,Apps & Games
F0191,3686,J948,Furniture
F8979,5616,B90,Collectibles
I7846,316.5,G003,Apps & Games
B1681,368,D447,Books
B24852,828.5,G406,Baby
H1925,304,B0298,Apps & Games
B10128,944.5,J896,Furniture
E2504,1854,F655,Clothing & Accessories
I0673,905.5,B0374,Computers & Accessories
D7761,156.5,G105,Books
J4376,601.5,D113,Apps & Games
B10329,921.5,E068,Books
H7612,141,H071,Apps & Games
C896,13708.5,D593,Furniture
B03694,732.5,F609,Electronics
H9132,723.5,G323,Furniture
J8347,13465.5,J259,Furniture
D2765,1468.5,D495,Beauty
D7754,282,B69,Beauty
C160,768,J410,Collectibles
D0546,1177.5,E873,Beauty
I0925,540.5,G97,Beauty
H7297,488,B0077,Computers & Accessories
G5336,896,C642,Collectibles
J57,4993,I890,Clothing & Accessories
F2852,11750,F071,Furniture
C0227,736,I945,Furniture
C869,1344,H753,Beauty
F7588,13280,G122,Beauty
B30669,1084.5,D173,Baby
B01664,348.5,D564,Electronics
G9546,3337.5,G751,Baby
J2136,176000,D364,Books
C9685,1097.5,C840,Apps & Games
D8048,278,H059,Computers & Accessories
B18755,432,D113,Garden & Outdoors
E1282,1916.5,D062,Beauty
F5970,320,B0479,Computers & Accessories
B26906,448,E237,Clothing & Accessories
C1105,956.5,E455,Electronics
E2678,152,B252,Apps & Games
B06677,1568,G0,Clothing & Accessories
J2020,141,E220,Furniture
C1243,921.5,G201,Baby
B9643,4448,J227,Computers & Accessories
B05306,608,J546,Clothing & Accessories
B10598,1814,C742,Furniture
H9172,1888,D561,Electronics
B26553,281.5,C356,Collectibles
B15422,1036.5,J546,Books
F3983,1002,G484,Beauty
H2720,537.5,H923,Apps & Games
J5978,22,D479,Apps & Games
D9300,204,J203,Computers & Accessories
F0404,892.5,B447,Computers & Accessories
H0032,1792,D045,Garden & Outdoors
B04939,1020.5,C183,Apps & Games
B7518,1301.5,D067,Computers & Accessories
B05499,588,H981,Collectibles
B26661,27840,D009,Apps & Games
B4369,2304,B0084,Books
G466,11488,D432,Electronics
B18637,2556.5,E452,Apps & Games
F904,27840,B0333,Garden & Outdoors
B3634,419,E558,Collectibles
D0240,2102,J627,Collectibles
G3835,5728,F797,Computers & Accessories
C8935,3888,D517,Beauty
B09345,1278.5,G003,Electronics
H3649,860.5,I805,Beauty
B27406,506.5,B621,Garden & Outdoors
B17819,221,C637,Beauty
B6480,793.5,G936,Furniture
H9333,1824,C449,Baby
F9179,1273.5,G36,Computers & Accessories
G7783,444.5,B5,Clothing & Accessories
H6876,201.5,E340,Books
J7301,2208,E473,Furniture
F0665,1411,C996,Apps & Games
C0254,865.5,B272,Furniture
B31462,1339,G97,Collectibles
J0774,668.5,C874,Baby
C3627,284.5,B713,Clothing & Accessories
B550,432,J543,Apps & Games
F9480,5155,J333,Clothing & Accessories
F5886,849.5,D529,Clothing & Accessories
I9082,1273.5,D941,Clothing & Accessories
H9176,188.5,I577,Electronics
B06831,2199,J14,Clothing & Accessories
B06362,2848,B0059,Books
I4269,281.5,B421,Apps & Games
B13626,3398,F355,Collectibles
B06203,512,B0298,Clothing & Accessories
F5168,1248,D034,Computers & Accessories
E501,366,C637,Electronics
B15764,1913.5,C500,Furniture
E6996,650,D22,Furniture
D3347,480,H786,Furniture
J2404,230,E075,Apps & Games
B01053,1062.5,B0077,Collectibles
D2095,1977.5,I121,Furniture
G0194,1699,H933,Beauty
I0701,1017.5,C150,Beauty
B12708,2211.5,J86,Computers & Accessories
G4976,3036.5,G598,Computers & Accessories
B31969,46048,I635,Computers & Accessories
F3354,604.5,B0170,Books
D3671,4032,C051,Baby
E0047,1005,B253,Apps & Games
C2484,1149,J189,Books
G7964,921.5,E340,Baby
E0559,454,I506,Books
B30491,9344,D009,Beauty
B7813,342.5,C431,Beauty
D6986,1094,F297,Books
E8952,28768,B943,Electronics
D4725,993.5,B0189,Beauty
G126,800,D130,Books
I5020,1005,G97,Garden & Outdoors
I2909,854,H192,Baby
I4790,412.5,I506,Baby
F7502,793.5,C065,Garden & Outdoors
B11216,858,B299,Garden & Outdoors
B23420,266,J270,Beauty
J1867,688,B045,Garden & Outdoors
F6684,3040,I49,Garden & Outdoors
C297,4432,C388,Beauty
D8229,422,C637,Baby
B22844,5494,F036,Computers & Accessories
B31228,41990,F813,Collectibles
H2770,7920,D608,Electronics
B28610,889.5,G771,Apps & Games
H3338,1152,B38,Beauty
B12612,282,H093,Electronics
J2521,244.5,C874,Furniture
D8032,1276.5,J504,Baby
J0838,63.5,C486,Computers & Accessories
E488,4259,G828,Beauty
B05312,25788.5,G239,Garden & Outdoors
D4732,6232,E133,Books
E7265,1187.5,H274,Computers & Accessories
D4055,976,E730,Garden & Outdoors
E2492,3168,E855,Baby
I9870,892.5,F353,Beauty
H0067,1149,B713,Electronics
H6242,1824,I449,Garden & Outdoors
B7281,8611,B0269,Clothing & Accessories
I9146,3139,C56,Apps & Games
F8450,956.5,B0497,Clothing & Accessories
B31667,2534,J658,Collectibles
C4368,1056,I386,Collectibles
C4431,1216,C421,Collectibles
F2299,840,I251,Clothing & Accessories
F8016,2304,B212,Collectibles
J9538,1113.5,C106,Apps & Games
J6764,224,B457,Collectibles
B09223,2688,H455,Computers & Accessories
I9493,3120,H63,Electronics
B10103,768,C276,Baby
I6002,1900.5,I974,Furniture
H0843,160000,D364,Collectibles
I7255,3717,B0304,Garden & Outdoors
H1856,829,C742,Garden & Outdoors
H1798,188.5,G286,Baby
B8598,2368,B0025,Clothing & Accessories
D472,444.5,B236,Clothing & Accessories
B10006,668.5,D142,Computers & Accessories
B9233,1888,H284,Garden & Outdoors
J4267,7384.5,H448,Furniture
J8876,1120,E450,Collectibles
B23148,1056,B0391,Computers & Accessories
B17319,417.5,C893,Garden & Outdoors
G5610,1235.5,C593,Computers & Accessories
F2315,576,E144,Garden & Outdoors
C4623,956,J444,Apps & Games
D0555,1578,H467,Clothing & Accessories
G2442,771,B769,Garden & Outdoors
H7694,316.5,J035,Electronics
F3971,2705.5,C874,Beauty
G7059,1888,I11,Clothing & Accessories
B21420,1149,I901,Electronics
E6570,1137.5,C328,Baby
D5122,4448,C376,Garden & Outdoors
F7605,2022,F622,Computers & Accessories
B03996,1696,B94,Clothing & Accessories
D7662,814,F609,Electronics
F1646,864,E253,Clothing & Accessories
J5538,22278,D249,Baby
C3698,633.5,C970,Baby
B03271,1120,F609,Collectibles
B6257,380.5,E430,Beauty
C5543,1060.5,G0,Collectibles
B00559,1281.5,B754,Books
D7631,1532.5,B421,Beauty
B0114,672,B0374,Furniture
B12661,1584,G718,Baby
G0719,1146,G36,Apps & Games
E436,1424,H930,Baby
E0951,3645,I986,Clothing & Accessories
B11285,20928,B845,Apps & Games
B2848,316.5,I870,Electronics
F2182,1116.5,B0372,Baby
C6191,1596.5,C344,Computers & Accessories
H2461,3168,D47,Collectibles
J0800,473.5,H088,Electronics
B27532,18768,H428,Garden & Outdoors
I1763,633.5,D702,Furniture
B30963,784,E692,Electronics
D1111,252.5,G102,Furniture
C7708,421.5,C619,Collectibles
G4430,25.5,B110,Beauty
B10382,4308,F316,Baby
I213,508.5,F251,Apps & Games
B21211,508.5,H892,Apps & Games
B13926,700.5,C628,Clothing & Accessories
D2040,22,H94,Apps & Games
B06753,633.5,J498,Baby
F7537,22368,D184,Garden & Outdoors
G4131,892.5,B2,Beauty
B3826,1596.5,H284,Garden & Outdoors
H8566,282,E524,Clothing & Accessories
F726,1216,B0442,Beauty
F6594,1180.5,H494,Beauty
D0401,889.5,B0116,Collectibles
B5911,4317,I989,Computers & Accessories
D6341,1464,I582,Books
H6509,7609.5,E924,Beauty
B9148,1296,E279,Beauty
F8708,124.5,C31,Beauty
B31506,17600,H624,Electronics
B9337,860.5,C189,Apps & Games
E1131,384,F441,Garden & Outdoors
I2454,337,B606,Furniture
B0886,204.5,D055,Furniture
J2639,1216,E465,Baby
B05864,3536,B0226,Baby
B26251,1197,G778,Collectibles
C3351,1424,C874,Collectibles
B19521,748.5,C874,Electronics
C436,21440,G108,Garden & Outdoors
I3126,729.5,C065,Furniture
D3155,476.5,J706,Clothing & Accessories
B00062,312.5,G648,Computers & Accessories
B4425,1296,J648,Computers & Accessories
B4881,4096,E998,Furniture
D9134,2080,D634,Computers & Accessories
H5433,569.5,C065,Garden & Outdoors
H4247,33972.5,J234,Computers & Accessories
F9016,825.5,G102,Books
E900,1062.5,E771,Garden & Outdoors
B07162,1468.5,F251,Furniture
B02485,1392,D978,Collectibles
J5751,50880,J314,Electronics
D3321,348.5,D678,Electronics
B07061,2528,B271,Electronics
H9627,313.5,B69,Baby
B23064,256,C120,Clothing & Accessories
E7324,476.5,I558,Electronics
C8494,710,H79,Collectibles
B07634,1293,B0541,Furniture
F3931,1468.5,C182,Apps & Games
G9564,614,B875,Clothing & Accessories
C300,889.5,E396,Apps & Games
B5696,8000,F318,Clothing & Accessories
B7228,2301,J552,Apps & Games
B0554,2816,C391,Books
B04692,18104,C953,Furniture
H5096,1123,J789,Baby
H4117,283,J533,Collectibles
H5104,1149,C487,Electronics
B22583,1152,B0149,Electronics
B5591,100.5,G764,Apps & Games
I0188,915,J839,Baby
F1078,636.5,E707,Garden & Outdoors
H1896,1244.5,I834,Baby
H5637,80,C552,Books
G5493,1632,C376,Computers & Accessories
I5700,672,C482,Garden & Outdoors
B02763,2768,B225,Garden & Outdoors
J0912,734,E746,Books
B7450,1987,B0059,Beauty
B07813,4160,J38,Computers & Accessories
B01019,2355,F609,Computers & Accessories
I8188,884,G648,Furniture
G7868,15680,G564,Books
B20745,2112,F622,Beauty
F0853,11232,E279,Beauty
G4506,828.5,B13,Furniture
B02173,1008,G446,Clothing & Accessories
G4640,412.5,C803,Clothing & Accessories
D7696,473.5,J07,Apps & Games
F8390,1244.5,F757,Electronics
J1476,1008,B231,Electronics
B09526,406,H911,Baby
G0669,249.5,E252,Beauty
B7108,7328,D700,Garden & Outdoors
G1799,1116.5,F86,Books
D3635,568.5,J270,Books
C1721,324,D737,Baby
B31417,2528,E740,Collectibles
B26950,3128,J086,Garden & Outdoors
B5159,1175,D35,Garden & Outdoors
G4396,3575,J244,Baby
B03106,1884.5,D062,Apps & Games
E0076,627,I873,Clothing & Accessories
J5733,15027,D009,Baby
B06251,348,G192,Books
B32513,505.5,H467,Computers & Accessories
D4782,1050.5,C906,Beauty
B02237,1036.5,C118,Garden & Outdoors
H6290,368,B427,Electronics
F8170,363.5,F347,Apps & Games
F7467,1434,B008,Electronics
I3308,1468.5,B447,Garden & Outdoors
B14772,188.5,C724,Baby
C1522,636.5,D113,Books
G6914,704,B457,Beauty
G1699,18841.5,J878,Beauty
C5666,291,I117,Garden & Outdoors
D2567,441.5,J780,Beauty
B04302,1593.5,I986,Computers & Accessories
G2756,5327,G572,Computers & Accessories
B31431,7383.5,B0385,Beauty
B23106,576,B0019,Baby
C7258,698.5,B945,Electronics
B05271,481,E616,Garden & Outdoors
B25279,777.5,F609,Garden & Outdoors
F8300,758,F902,Computers & Accessories
E1837,1116.5,F91,Baby
G7546,892.5,H036,Electronics
B14532,9276.5,D495,Furniture
B6041,352,D556,Books
F3447,2102.5,C456,Apps & Games
C5488,956.5,F416,Books
B485,1279.5,F858,Books
B6966,393.5,E371,Beauty
B30591,2688,D424,Beauty
B09973,538.5,F563,Clothing & Accessories
C4539,1116.5,E936,Books
I8971,2502,D184,Electronics
H3558,1175.5,D184,Collectibles
H1692,476.5,C874,Computers & Accessories
E7299,3680,B0099,Computers & Accessories
E6025,444.5,D564,Beauty
B2012,582,E183,Beauty
B15597,512,D055,Computers & Accessories
B19409,316.5,H071,Electronics
G3866,2419,E866,Baby
J9441,121.5,J723,Furniture
B01557,880,H885,Garden & Outdoors
F3460,1248,G483,Books
G6700,1116.5,H701,Furniture
J6948,1581,J375,Garden & Outdoors
E3558,865.5,B272,Books
C4152,793.5,D199,Clothing & Accessories
B04532,5155,G678,Computers & Accessories
H6217,1664,C106,Apps & Games
H1910,3046,F036,Computers & Accessories
G8639,59619.5,C099,Baby
D1813,230,I170,Electronics
B30448,44160,G001,Furniture
B2755,3356,B0025,Computers & Accessories
J8294,36556.5,B119,Baby
B32526,284.5,E65,Electronics
E061,6323,B0331,Computers & Accessories
I9073,973,D608,Collectibles
I63,7398,F036,Books
J1769,505.5,H872,Electronics
J3297,633.5,H994,Collectibles
F1014,1149,J658,Baby
I8610,583,F420,Garden & Outdoors
G8392,2278,J872,Electronics
F9649,1856,G443,Electronics
E4808,9164.5,I064,Baby
B31073,37,B24,Books
F1572,956.5,H375,Furniture
C0180,2828.5,E967,Clothing & Accessories
B06455,3384.5,I609,Collectibles
G0423,1280,G764,Collectibles
H9522,2012.5,G34,Collectibles
G6473,1113.5,C645,Collectibles
H6223,1267,E941,Apps & Games
G0135,1116.5,G735,Apps & Games
B8929,1049.5,I522,Baby
B02157,726.5,H768,Electronics
B21180,5636.5,D184,Furniture
I5653,508.5,D900,Collectibles
B06376,7648,E986,Computers & Accessories
D0746,320,B137,Baby
B22288,100.5,F390,Collectibles
B5318,12006,F164,Apps & Games
B2067,12672,I536,Computers & Accessories
C1387,608,I411,Computers & Accessories
C2707,953.5,D792,Clothing & Accessories
J3138,25568,D045,Apps & Games
H1,896,B435,Apps & Games
G9352,512,D991,Books
B15707,1248,F976,Electronics
B30983,953.5,C106,Garden & Outdoors
B10709,3139,J333,Books
D0494,1276.5,F572,Furniture
D4920,230,D512,Garden & Outdoors
H6674,598,C349,Beauty
B06735,1760,G759,Baby
B11650,956.5,B246,Furniture
I2941,1987,B0465,Furniture
H2652,915.5,C637,Baby
B11474,1267,H238,Collectibles
J1931,928,C521,Computers & Accessories
C0706,1155,H285,Furniture
E3794,950,G633,Garden & Outdoors
F8785,7616,D593,Furniture
G2486,636.5,G370,Baby
I7153,2720,E646,Baby
E2206,4096,B529,Collectibles
H8910,15209.5,C874,Baby
B13835,1182.5,J244,Baby
G2560,121.5,E064,Electronics
D3287,1278.5,E141,Garden & Outdoors
D980,1345.5,J820,Furniture
H5829,192,C874,Books
B7064,892.5,G691,Beauty
I5285,272,F78,Apps & Games
C5400,2351,E458,Computers & Accessories
H9848,3868.5,H63,Books
B979,3648,F411,Books
J7177,1148.5,B0484,Computers & Accessories
C0058,6368,J880,Garden & Outdoors
D2882,963,H901,Furniture
B06031,444.5,B762,Baby
E8906,800,G822,Collectibles
I5128,2563,I221,Electronics
B01044,891.5,F622,Baby
J7896,332.5,F676,Beauty
I6354,668.5,C712,Beauty
B5635,350,I484,Furniture
C2497,835,J225,Furniture
E2785,2556.5,F545,Clothing & Accessories
D8374,2301,H621,Clothing & Accessories
B19408,585.5,B610,Furniture
H442,137.5,I506,Clothing & Accessories
D4381,2275,D65,Books
F1529,1870.5,H329,Beauty
B556,956.5,B0116,Books
G7288,281.5,E862,Collectibles
D5844,732.5,D684,Beauty
I9346,6364,G260,Beauty
D0156,1081.5,E378,Beauty
J1304,990.5,D934,Collectibles
B03325,1196,D184,Computers & Accessories
B20567,892.5,G186,Computers & Accessories
F5593,20480,G827,Apps & Games
B16531,563,D899,Collectibles
E9402,1248,B840,Apps & Games
E4069,629.5,H059,Garden & Outdoors
B10213,380.5,H863,Garden & Outdoors
D3331,1065.5,C376,Computers & Accessories
D7018,281.5,F559,Collectibles
C7060,576,E309,Baby
B4937,1955,B0344,Furniture
B8811,380.5,B071,Baby
B07391,1344,H606,Beauty
F6337,316.5,H948,Electronics
B02125,503,F198,Garden & Outdoors
D0342,8064,I826,Books
J2275,569.5,I023,Collectibles
C3785,7008,F403,Baby
J7463,486,B0102,Beauty
C79,307,B037,Garden & Outdoors
B2983,2496,E279,Baby
G3128,1440,F276,Computers & Accessories
B10398,272,J582,Clothing & Accessories
I3901,12494,C874,Baby
B09865,572.5,C189,Apps & Games
B6156,4542.5,G209,Baby
B10751,252.5,C661,Garden & Outdoors
H9324,11424,C069,Collectibles
I7461,4696.5,F988,Electronics
J6567,124.5,E824,Computers & Accessories
D2274,6201.5,C851,Apps & Games
B18522,1575,C51,Apps & Games
D6038,700.5,C845,Beauty
B13190,1004.5,D055,Collectibles
I1673,12768,B0004,Garden & Outdoors
D0771,992,G239,Furniture
E7050,505.5,J498,Garden & Outdoors
C3849,188,D844,Apps & Games
G4988,1120,C774,Collectibles
H3262,7968,B0297,Beauty
I9339,250.5,I465,Apps & Games
B088,1376,E025,Garden & Outdoors
B9848,3778.5,F276,Books
D7349,518,E741,Beauty
D177,316.5,J839,Apps & Games
H2036,6048,H40,Apps & Games
B10336,307,I806,Collectibles
B26432,220.5,I936,Collectibles
B9021,2080,F690,Apps & Games
J5590,3196.5,H729,Collectibles
E2283,480,G142,Collectibles
B2484,1916.5,F251,Collectibles
I9455,167680,J314,Collectibles
B22542,1149,H21,Apps & Games
B21909,1031,I415,Garden & Outdoors
F2381,896,D151,Clothing & Accessories
H2530,14784,G932,Books
J5435,1658,D372,Books
B4014,505.5,B110,Clothing & Accessories
B12173,720,C951,Garden & Outdoors
B30090,1273.5,I121,Baby
J0847,901,B155,Garden & Outdoors
B05282,636.5,F251,Beauty
H4813,768,C106,Baby
D5949,39353.5,C427,Collectibles
B29837,444.5,F251,Clothing & Accessories
B07548,361.5,C637,Garden & Outdoors
