id,event_timestamp,device_type,session_id,visitor_id,item_id,redirection_source
36363,11/15/2020 17:39,android,B60722,H8481,B13835,youtube
36392,11/15/2020 17:40,android,B60722,H8481,B13835,FACEBOOK
36361,11/15/2020 17:39,android,B60722,H8481,G5158,Youtube
9677,11/15/2020 7:16,android,B60747,E4228,E423,linkedin
9755,11/15/2020 7:18,android,B60747,E4228,I8543,GOOGLE
9708,11/15/2020 7:17,android,B60747,E4228,I9004,Google
25079,11/15/2020 13:11,android,B6076,F820,D3748,Google
25269,11/15/2020 13:16,android,B6076,F820,D3748,Youtube
30421,11/15/2020 15:25,android,B60841,D2350,B04035,Youtube
45765,11/15/2020 20:38,android,B60859,G6983,B13763,Google
37078,11/15/2020 17:57,android,B60882,E6606,B18262,LinkedIn
37204,11/15/2020 18:00,android,B60882,E6606,B18262,facebook
44481,11/15/2020 20:13,android,B60931,I6853,B13763,GOOGLE
30534,11/15/2020 15:27,android,B60939,B7291,C4131,GOOGLE
30034,11/15/2020 15:15,android,B60939,B7291,C5346,linkedin
30067,11/15/2020 15:16,android,B60939,B7291,C5346,facebook
30151,11/15/2020 15:18,android,B60939,B7291,C5346,LinkedIn
30458,11/15/2020 15:25,android,B60939,B7291,E1656,Google
30283,11/15/2020 15:21,android,B60939,B7291,G1711,facebook
42696,11/15/2020 19:41,android,B61038,E1014,B08086,LinkedIn
42691,11/15/2020 19:41,android,B61038,E1014,B6647,facebook
42585,11/15/2020 19:40,android,B61038,E1014,C1672,YOUTUBE
34145,11/15/2020 16:46,android,B61091,D7023,D2475,GOOGLE
33916,11/15/2020 16:40,android,B6114,B9537,B12537,Youtube
33500,11/15/2020 16:31,android,B6114,B9537,B1302,google
33828,11/15/2020 16:38,android,B6114,B9537,B5274,FACEBOOK
33482,11/15/2020 16:31,android,B6114,B9537,C7636,linkedin
33499,11/15/2020 16:31,android,B6114,B9537,F8699,Google
33530,11/15/2020 16:32,android,B6114,B9537,I1835,google
43075,11/15/2020 19:47,android,B6117,F0775,E5687,youtube
8772,11/15/2020 6:43,android,B61194,F4786,B00477,linkedin
3824,11/15/2020 1:10,android,B61242,J0984,B1714,GOOGLE
33142,11/15/2020 16:23,android,B61260,D0626,B30676,Youtube
33193,11/15/2020 16:24,android,B61260,D0626,B3916,YOUTUBE
33218,11/15/2020 16:24,android,B61260,D0626,C2202,google
33215,11/15/2020 16:24,android,B61260,D0626,F3476,GOOGLE
33211,11/15/2020 16:24,android,B61260,D0626,I6280,LinkedIn
32035,11/15/2020 15:56,android,B61260,D0626,J9993,GOOGLE
33137,11/15/2020 16:23,android,B61260,D0626,J9993,FACEBOOK
26095,11/15/2020 13:39,android,B61337,B0671,B7814,Google
26741,11/15/2020 13:54,android,B61337,B0671,B7814,LinkedIn
45277,11/15/2020 20:29,android,B61341,H515,H3745,google
45325,11/15/2020 20:30,android,B61341,H515,H3745,LinkedIn
45415,11/15/2020 20:31,android,B61341,H515,H3745,youtube
45477,11/15/2020 20:33,android,B61341,H515,H3745,GOOGLE
45220,11/15/2020 20:28,android,B61341,H515,H3972,YOUTUBE
45482,11/15/2020 20:33,android,B61341,H515,H3972,Youtube
46053,11/15/2020 20:42,android,B61341,H515,H3972,youtube
42975,11/15/2020 19:45,android,B61343,C8867,B13763,Youtube
22366,11/15/2020 11:57,android,B61344,G1506,B05501,GOOGLE
22258,11/15/2020 11:54,android,B61344,G1506,J9523,linkedin
22429,11/15/2020 11:58,android,B61344,G1506,J9523,FACEBOOK
35926,11/15/2020 17:28,android,B61359,G7514,B19516,youtube
27269,11/15/2020 14:07,android,B61380,F7281,B04375,youtube
28039,11/15/2020 14:28,android,B61380,F7281,B08838,YOUTUBE
28139,11/15/2020 14:30,android,B61380,F7281,B08838,youtube
27468,11/15/2020 14:12,android,B61380,F7281,B10070,LinkedIn
28245,11/15/2020 14:33,android,B61380,F7281,B13074,YOUTUBE
27367,11/15/2020 14:10,android,B61380,F7281,B27221,linkedin
27625,11/15/2020 14:17,android,B61380,F7281,B2863,facebook
26763,11/15/2020 13:54,android,B61380,F7281,B8765,Google
27175,11/15/2020 14:05,android,B61380,F7281,C0331,Google
28324,11/15/2020 14:35,android,B61380,F7281,D4687,google
27320,11/15/2020 14:08,android,B61380,F7281,D536,FACEBOOK
27504,11/15/2020 14:13,android,B61380,F7281,E6142,linkedin
26364,11/15/2020 13:45,android,B61380,F7281,E7539,facebook
26943,11/15/2020 13:59,android,B61380,F7281,E7539,linkedin
27556,11/15/2020 14:15,android,B61380,F7281,F9086,linkedin
27792,11/15/2020 14:21,android,B61380,F7281,G6887,youtube
27550,11/15/2020 14:15,android,B61380,F7281,G7832,youtube
28236,11/15/2020 14:33,android,B61380,F7281,H1838,Google
27709,11/15/2020 14:19,android,B61380,F7281,H4932,Google
27043,11/15/2020 14:01,android,B61380,F7281,H8120,facebook
27078,11/15/2020 14:02,android,B61380,F7281,J0601,YOUTUBE
27129,11/15/2020 14:03,android,B61380,F7281,J8704,GOOGLE
7200,11/15/2020 4:51,android,B61398,H3498,B15572,GOOGLE
7157,11/15/2020 4:47,android,B61398,H3498,B16664,google
7151,11/15/2020 4:46,android,B61398,H3498,B9541,GOOGLE
7180,11/15/2020 4:48,android,B61398,H3498,E5613,facebook
7182,11/15/2020 4:49,android,B61398,H3498,F5448,LinkedIn
7122,11/15/2020 4:44,android,B61398,H3498,G9646,LinkedIn
41965,11/15/2020 19:31,android,B61429,B4174,H1406,google
33011,11/15/2020 16:19,android,B61467,D7151,C1941,Google
42439,11/15/2020 19:38,android,B61550,J1858,G9585,LinkedIn
44257,11/15/2020 20:10,android,B61632,G7980,B06866,youtube
47848,11/15/2020 21:06,android,B61720,I3929,D0425,LinkedIn
43488,11/15/2020 19:54,android,B61746,C8222,I3993,google
19842,11/15/2020 11:01,android,B61844,J0517,B10374,FACEBOOK
19811,11/15/2020 11:00,android,B61844,J0517,D359,GOOGLE
19934,11/15/2020 11:03,android,B61844,J0517,E337,google
20023,11/15/2020 11:05,android,B61844,J0517,J3947,GOOGLE
24959,11/15/2020 13:07,android,B61877,H3963,B03394,GOOGLE
25794,11/15/2020 13:31,android,B61877,H3963,B21465,GOOGLE
25858,11/15/2020 13:33,android,B61877,H3963,B22803,youtube
25851,11/15/2020 13:32,android,B61877,H3963,C4920,Google
25792,11/15/2020 13:31,android,B61877,H3963,H8603,LinkedIn
25806,11/15/2020 13:31,android,B61877,H3963,I7438,GOOGLE
3659,11/15/2020 1:05,android,B61959,G7727,B29397,Google
3529,11/15/2020 1:02,android,B61959,G7727,D0354,GOOGLE
3531,11/15/2020 1:02,android,B61959,G7727,D0354,YOUTUBE
3554,11/15/2020 1:03,android,B61959,G7727,D0354,LinkedIn
3432,11/15/2020 1:00,android,B61959,G7727,F0116,GOOGLE
34532,11/15/2020 16:56,android,B6197,G6200,B05593,YOUTUBE
34547,11/15/2020 16:56,android,B6197,G6200,B05593,GOOGLE
34348,11/15/2020 16:51,android,B6197,G6200,B28743,GOOGLE
34349,11/15/2020 16:51,android,B6197,G6200,B28743,facebook
34389,11/15/2020 16:53,android,B6197,G6200,B28743,google
34415,11/15/2020 16:53,android,B6197,G6200,B28743,google
34533,11/15/2020 16:56,android,B6197,G6200,B28897,Youtube
34541,11/15/2020 16:56,android,B6197,G6200,B28897,linkedin
34568,11/15/2020 16:57,android,B6197,G6200,D657,YOUTUBE
34592,11/15/2020 16:57,android,B6197,G6200,D657,Google
34522,11/15/2020 16:56,android,B6197,G6200,D9159,FACEBOOK
34528,11/15/2020 16:56,android,B6197,G6200,D9159,linkedin
34617,11/15/2020 16:58,android,B6197,G6200,E4152,GOOGLE
34655,11/15/2020 16:58,android,B6197,G6200,E4152,Youtube
34398,11/15/2020 16:53,android,B6197,G6200,F6577,YOUTUBE
34410,11/15/2020 16:53,android,B6197,G6200,F6577,google
34339,11/15/2020 16:51,android,B6197,G6200,F9506,facebook
34353,11/15/2020 16:51,android,B6197,G6200,F9506,YOUTUBE
34390,11/15/2020 16:53,android,B6197,G6200,F9506,FACEBOOK
34413,11/15/2020 16:53,android,B6197,G6200,F9506,linkedin
34580,11/15/2020 16:57,android,B6197,G6200,H1874,LinkedIn
34585,11/15/2020 16:57,android,B6197,G6200,H1874,linkedin
34371,11/15/2020 16:52,android,B6197,G6200,H3451,GOOGLE
34383,11/15/2020 16:52,android,B6197,G6200,H3451,linkedin
34483,11/15/2020 16:55,android,B6197,G6200,H4420,linkedin
34510,11/15/2020 16:55,android,B6197,G6200,H4420,YOUTUBE
34693,11/15/2020 16:59,android,B6197,G6200,J9083,LinkedIn
34710,11/15/2020 16:59,android,B6197,G6200,J9083,google
46714,11/15/2020 20:51,android,B61974,I252,B13763,Google
46954,11/15/2020 20:54,android,B61974,I252,B20176,youtube
16389,11/15/2020 9:55,android,B62028,G1132,E7863,youtube
16445,11/15/2020 9:56,android,B62028,G1132,E7863,LinkedIn
16557,11/15/2020 9:58,android,B62028,G1132,E7863,YOUTUBE
17178,11/15/2020 10:08,android,B62028,G1132,E7863,YOUTUBE
17299,11/15/2020 10:10,android,B62028,G1132,E7863,youtube
16219,11/15/2020 9:51,android,B62028,G1132,G6281,YOUTUBE
16270,11/15/2020 9:52,android,B62028,G1132,H9381,facebook
22114,11/15/2020 11:51,android,B62096,I7426,B18458,facebook
22414,11/15/2020 11:58,android,B62096,I7426,B18458,YOUTUBE
22489,11/15/2020 11:59,android,B62096,I7426,B18458,GOOGLE
22140,11/15/2020 11:52,android,B62096,I7426,H292,linkedin
22179,11/15/2020 11:53,android,B62096,I7426,H292,linkedin
7721,11/15/2020 5:42,android,B62174,I5394,I860,LinkedIn
41495,11/15/2020 19:23,android,B62247,H2077,E0706,google
41518,11/15/2020 19:23,android,B62247,H2077,E0706,YOUTUBE
22541,11/15/2020 12:00,android,B62257,H3397,B17580,Youtube
44001,11/15/2020 20:04,android,B62282,C7071,H899,GOOGLE
5761,11/15/2020 2:30,android,B62371,D0860,B08106,Google
31157,11/15/2020 15:40,android,B62376,C3388,C9402,facebook
23271,11/15/2020 12:19,android,B62679,F9025,H4787,youtube
11240,11/15/2020 8:03,android,B6278,G7948,C9459,LinkedIn
11244,11/15/2020 8:03,android,B6278,G7948,J1392,LinkedIn
44331,11/15/2020 20:11,android,B62792,E0168,B13763,youtube
35560,11/15/2020 17:20,android,B62825,I4004,D2957,google
46923,11/15/2020 20:54,android,B62989,B8883,B31961,Youtube
21902,11/15/2020 11:46,android,B62990,B6923,C7231,GOOGLE
13885,11/15/2020 9:07,android,B6338,C0060,B26612,youtube
16002,11/15/2020 9:47,android,B6338,C0060,B5763,facebook
13994,11/15/2020 9:09,android,B6338,C0060,C5346,linkedin
14084,11/15/2020 9:10,android,B6338,C0060,C5346,linkedin
14440,11/15/2020 9:16,android,B6338,C0060,C5346,google
15402,11/15/2020 9:36,android,B6338,C0060,D1143,youtube
14591,11/15/2020 9:19,android,B6338,C0060,D9234,Google
14859,11/15/2020 9:24,android,B6338,C0060,D9234,FACEBOOK
14311,11/15/2020 9:14,android,B6338,C0060,E1147,GOOGLE
14093,11/15/2020 9:10,android,B6338,C0060,E1656,FACEBOOK
14161,11/15/2020 9:11,android,B6338,C0060,E1656,Google
14291,11/15/2020 9:14,android,B6338,C0060,E6877,Google
14417,11/15/2020 9:16,android,B6338,C0060,E6877,youtube
14552,11/15/2020 9:18,android,B6338,C0060,H4081,youtube
31926,11/15/2020 15:54,android,B63385,C28,C4142,YOUTUBE
31803,11/15/2020 15:52,android,B63385,C28,I0304,Youtube
27711,11/15/2020 14:19,android,B6341,J1418,D2595,Youtube
27739,11/15/2020 14:20,android,B6341,J1418,F9858,facebook
28198,11/15/2020 14:32,android,B6341,J1418,J3969,FACEBOOK
36088,11/15/2020 17:32,android,B63428,F0751,B0753,Youtube
39397,11/15/2020 18:41,android,B63687,J1792,B06866,facebook
9931,11/15/2020 7:23,android,B63699,G4256,B0379,YOUTUBE
9862,11/15/2020 7:22,android,B63699,G4256,B21465,GOOGLE
16253,11/15/2020 9:51,android,B63701,D1567,F472,facebook
16377,11/15/2020 9:54,android,B63701,D1567,G7479,YOUTUBE
16616,11/15/2020 9:59,android,B63701,D1567,G7479,LinkedIn
21502,11/15/2020 11:38,android,B6389,H3570,B22291,youtube
21557,11/15/2020 11:39,android,B6389,H3570,C8729,youtube
21355,11/15/2020 11:35,android,B6389,H3570,F8076,Youtube
21320,11/15/2020 11:34,android,B6389,H3570,I3684,LinkedIn
40032,11/15/2020 18:55,android,B63973,J790,B09479,YOUTUBE
19091,11/15/2020 10:44,android,B64011,G413,C3666,facebook
18872,11/15/2020 10:39,android,B64011,G413,G534,FACEBOOK
18907,11/15/2020 10:40,android,B64011,G413,J0601,YOUTUBE
18964,11/15/2020 10:41,android,B64011,G413,J8704,Google
18811,11/15/2020 10:38,android,B64011,G413,J9955,youtube
8216,11/15/2020 6:19,android,B64050,I4737,B24676,youtube
2405,11/15/2020 0:36,android,B64108,B6607,F6473,LinkedIn
11228,11/15/2020 8:03,android,B6419,C8934,B18128,youtube
11290,11/15/2020 8:04,android,B6419,C8934,B18128,facebook
11317,11/15/2020 8:05,android,B6419,C8934,B18128,FACEBOOK
11254,11/15/2020 8:03,android,B6419,C8934,B9489,Google
11294,11/15/2020 8:04,android,B6419,C8934,B9489,YOUTUBE
11308,11/15/2020 8:05,android,B6419,C8934,B9489,LinkedIn
11357,11/15/2020 8:06,android,B6419,C8934,F7305,LinkedIn
7744,11/15/2020 5:44,android,B64299,B1633,B25614,GOOGLE
39886,11/15/2020 18:52,android,B6433,E1424,B13763,Youtube
45007,11/15/2020 20:24,android,B64386,G1481,D8922,FACEBOOK
7772,11/15/2020 5:46,android,B64445,F5377,E337,LinkedIn
7816,11/15/2020 5:50,android,B64445,F5377,E337,Google
20162,11/15/2020 11:08,android,B64451,E2918,F2440,google
20388,11/15/2020 11:13,android,B64451,E2918,F2440,YOUTUBE
33108,11/15/2020 16:22,android,B6447,F2998,B05243,LinkedIn
32935,11/15/2020 16:17,android,B64531,E4215,B13763,YOUTUBE
32957,11/15/2020 16:18,android,B64531,E4215,B13763,google
10539,11/15/2020 7:44,android,B64570,B4270,E0001,facebook
34066,11/15/2020 16:44,android,B64574,H7550,B07253,GOOGLE
33990,11/15/2020 16:42,android,B64574,H7550,B27221,LinkedIn
32637,11/15/2020 16:09,android,B64574,H7550,D4176,google
33472,11/15/2020 16:31,android,B64574,H7550,D4519,FACEBOOK
32827,11/15/2020 16:13,android,B64574,H7550,E6894,youtube
33606,11/15/2020 16:33,android,B64574,H7550,F5880,LinkedIn
32714,11/15/2020 16:11,android,B64574,H7550,F7540,FACEBOOK
34068,11/15/2020 16:44,android,B64574,H7550,H3034,google
32769,11/15/2020 16:12,android,B64574,H7550,I8036,FACEBOOK
32822,11/15/2020 16:13,android,B64574,H7550,J0843,YOUTUBE
32685,11/15/2020 16:10,android,B64574,H7550,J4141,Youtube
4310,11/15/2020 1:23,android,B64627,I241,B10374,YOUTUBE
4159,11/15/2020 1:19,android,B64627,I241,B30934,youtube
4273,11/15/2020 1:22,android,B64627,I241,E9461,GOOGLE
4492,11/15/2020 1:30,android,B64627,I241,I4704,google
4563,11/15/2020 1:32,android,B64795,I3389,E1656,linkedin
20036,11/15/2020 11:05,android,B64798,E8834,B1986,facebook
3234,11/15/2020 0:56,android,B64844,G8058,E584,YOUTUBE
3412,11/15/2020 1:00,android,B64844,G8058,H7658,facebook
21728,11/15/2020 11:43,android,B64899,H0478,D9126,FACEBOOK
19840,11/15/2020 11:01,android,B64899,H0478,E9052,YOUTUBE
20130,11/15/2020 11:07,android,B64899,H0478,E9052,GOOGLE
20466,11/15/2020 11:14,android,B64899,H0478,F8320,facebook
20757,11/15/2020 11:21,android,B64899,H0478,F8320,LinkedIn
21358,11/15/2020 11:35,android,B64899,H0478,F8320,Google
21491,11/15/2020 11:38,android,B64899,H0478,F8320,linkedin
20074,11/15/2020 11:06,android,B64899,H0478,H4874,FACEBOOK
36898,11/15/2020 17:53,android,B64914,C0732,J3947,Google
20140,11/15/2020 11:07,android,B64947,D0656,B10858,LinkedIn
20079,11/15/2020 11:06,android,B64947,D0656,D4906,LinkedIn
20158,11/15/2020 11:08,android,B64947,D0656,E9586,GOOGLE
27471,11/15/2020 14:12,android,B65075,C0224,I860,Youtube
18903,11/15/2020 10:40,android,B65082,C5701,D5625,youtube
37117,11/15/2020 17:58,android,B65087,F5247,B17580,facebook
48656,11/15/2020 21:17,android,B65095,E3220,F0045,google
31050,11/15/2020 15:38,android,B65141,E6392,H2294,linkedin
20880,11/15/2020 11:24,android,B65250,I4970,B13272,YOUTUBE
20911,11/15/2020 11:25,android,B65250,I4970,B13272,LinkedIn
21071,11/15/2020 11:28,android,B65250,I4970,B32261,YOUTUBE
21030,11/15/2020 11:28,android,B65250,I4970,E7418,linkedin
38558,11/15/2020 18:23,android,B65263,C7078,H1406,YOUTUBE
38578,11/15/2020 18:24,android,B65263,C7078,I6136,FACEBOOK
13267,11/15/2020 8:54,android,B65341,B5497,D2390,youtube
13724,11/15/2020 9:04,android,B65341,B5497,D7580,GOOGLE
13720,11/15/2020 9:04,android,B65341,B5497,E886,GOOGLE
35397,11/15/2020 17:16,android,B65389,C026,B6627,linkedin
35226,11/15/2020 17:13,android,B65389,C026,C4455,youtube
35406,11/15/2020 17:16,android,B65389,C026,H2955,GOOGLE
42180,11/15/2020 19:34,android,B65414,I9110,E7256,FACEBOOK
1101,11/15/2020 0:17,android,B65430,B570,B15198,facebook
1146,11/15/2020 0:17,android,B65430,B570,B15198,LinkedIn
1854,11/15/2020 0:28,android,B65430,B570,B18262,GOOGLE
1885,11/15/2020 0:28,android,B65430,B570,B18262,LinkedIn
2020,11/15/2020 0:30,android,B65430,B570,B22789,Youtube
2036,11/15/2020 0:30,android,B65430,B570,B22789,linkedin
1044,11/15/2020 0:16,android,B65430,B570,C4082,GOOGLE
1067,11/15/2020 0:16,android,B65430,B570,C4082,Google
1,11/15/2020 0:00,android,B65430,B570,C7894,Youtube
73,11/15/2020 0:00,android,B65430,B570,C7894,LinkedIn
1872,11/15/2020 0:28,android,B65430,B570,C7894,Google
1880,11/15/2020 0:28,android,B65430,B570,C7894,LinkedIn
2118,11/15/2020 0:32,android,B65430,B570,C7894,FACEBOOK
2149,11/15/2020 0:32,android,B65430,B570,C7894,google
2252,11/15/2020 0:34,android,B65430,B570,C7894,linkedin
2300,11/15/2020 0:34,android,B65430,B570,C7894,YOUTUBE
1938,11/15/2020 0:29,android,B65430,B570,C9310,Youtube
1967,11/15/2020 0:29,android,B65430,B570,C9310,Youtube
1991,11/15/2020 0:30,android,B65430,B570,C9310,YOUTUBE
1992,11/15/2020 0:30,android,B65430,B570,C9310,Google
1023,11/15/2020 0:15,android,B65430,B570,D2155,GOOGLE
1031,11/15/2020 0:15,android,B65430,B570,D2155,facebook
312,11/15/2020 0:04,android,B65430,B570,G4188,YOUTUBE
339,11/15/2020 0:04,android,B65430,B570,G4188,FACEBOOK
286,11/15/2020 0:03,android,B65430,B570,G9734,facebook
296,11/15/2020 0:03,android,B65430,B570,G9734,youtube
422,11/15/2020 0:06,android,B65430,B570,H7159,google
426,11/15/2020 0:06,android,B65430,B570,H7159,google
48,11/15/2020 0:00,android,B65430,B570,J240,google
68,11/15/2020 0:00,android,B65430,B570,J240,google
1915,11/15/2020 0:29,android,B65430,B570,J240,facebook
1928,11/15/2020 0:29,android,B65430,B570,J240,facebook
2253,11/15/2020 0:34,android,B65430,B570,J240,GOOGLE
2263,11/15/2020 0:34,android,B65430,B570,J240,LinkedIn
45038,11/15/2020 20:25,android,B6544,H3148,I541,google
45186,11/15/2020 20:27,android,B6544,H3148,I541,facebook
37406,11/15/2020 18:03,android,B65456,F7379,E25,Youtube
39231,11/15/2020 18:38,android,B65547,H7393,G8338,Youtube
39303,11/15/2020 18:39,android,B65547,H7393,H2716,LinkedIn
6908,11/15/2020 4:19,android,B65633,B3499,C0944,Google
6953,11/15/2020 4:25,android,B65633,B3499,G3307,Google
42709,11/15/2020 19:42,android,B65659,B1002,E0001,facebook
35764,11/15/2020 17:25,android,B65684,G8664,G4561,FACEBOOK
35781,11/15/2020 17:25,android,B65684,G8664,G4561,FACEBOOK
30651,11/15/2020 15:30,android,B65721,B7522,E9461,Google
29904,11/15/2020 15:12,android,B65721,B7522,J0287,LinkedIn
30190,11/15/2020 15:19,android,B65721,B7522,J0287,linkedin
30347,11/15/2020 15:23,android,B65721,B7522,J0287,FACEBOOK
30671,11/15/2020 15:30,android,B65721,B7522,J0287,youtube
12116,11/15/2020 8:27,android,B65747,C8472,B0379,YOUTUBE
17520,11/15/2020 10:14,android,B65815,C8711,B0379,linkedin
38234,11/15/2020 18:17,android,B65826,I4985,B13763,LinkedIn
8358,11/15/2020 6:26,android,B6585,D1717,B02443,FACEBOOK
8108,11/15/2020 6:13,android,B6585,D1717,B26711,Youtube
8123,11/15/2020 6:14,android,B6585,D1717,B456,Google
8197,11/15/2020 6:18,android,B6585,D1717,C581,facebook
8083,11/15/2020 6:12,android,B6585,D1717,I5800,FACEBOOK
8149,11/15/2020 6:15,android,B6585,D1717,I5800,FACEBOOK
8214,11/15/2020 6:19,android,B6585,D1717,I5800,GOOGLE
8253,11/15/2020 6:20,android,B6585,D1717,I5800,FACEBOOK
24474,11/15/2020 12:54,android,B6598,I4164,B02411,linkedin
24535,11/15/2020 12:55,android,B6598,I4164,B30052,YOUTUBE
24487,11/15/2020 12:54,android,B6598,I4164,B31490,Youtube
24570,11/15/2020 12:56,android,B6598,I4164,B5248,linkedin
24195,11/15/2020 12:45,android,B6598,I4164,B8282,YOUTUBE
24631,11/15/2020 12:58,android,B6598,I4164,B8282,GOOGLE
24599,11/15/2020 12:57,android,B6598,I4164,E0799,Google
24602,11/15/2020 12:57,android,B6598,I4164,E8753,Youtube
25067,11/15/2020 13:10,android,B65988,H336,C8034,youtube
25023,11/15/2020 13:09,android,B65988,H336,H1406,GOOGLE
21609,11/15/2020 11:41,android,B66079,B2676,B1871,Google
21677,11/15/2020 11:42,android,B66079,B2676,D2155,Google
38437,11/15/2020 18:21,android,B66172,D9623,B10374,facebook
31892,11/15/2020 15:54,android,B66224,G5779,B11561,google
5022,11/15/2020 1:51,android,B66238,D0403,C1941,google
5065,11/15/2020 1:52,android,B66238,D0403,C1941,YOUTUBE
4999,11/15/2020 1:50,android,B66238,D0403,D1874,linkedin
5041,11/15/2020 1:51,android,B66238,D0403,D1874,youtube
5097,11/15/2020 1:53,android,B66238,D0403,I2691,linkedin
37705,11/15/2020 18:08,android,B66247,I0294,B06866,facebook
5014,11/15/2020 1:50,android,B6646,G8784,B05243,Youtube
4898,11/15/2020 1:45,android,B6646,G8784,B08691,google
4969,11/15/2020 1:48,android,B6646,G8784,B13647,GOOGLE
4996,11/15/2020 1:49,android,B6646,G8784,B13647,google
4976,11/15/2020 1:48,android,B6646,G8784,D9696,GOOGLE
34185,11/15/2020 16:47,android,B66499,I3967,B12842,FACEBOOK
34258,11/15/2020 16:49,android,B66499,I3967,B5426,FACEBOOK
35008,11/15/2020 17:07,android,B66499,I3967,B5426,Youtube
33035,11/15/2020 16:20,android,B66499,I3967,B683,Google
32826,11/15/2020 16:13,android,B66499,I3967,C6985,Youtube
32697,11/15/2020 16:10,android,B66499,I3967,E337,Google
34362,11/15/2020 16:51,android,B66499,I3967,F1839,FACEBOOK
34406,11/15/2020 16:53,android,B66499,I3967,F1839,linkedin
34463,11/15/2020 16:54,android,B66499,I3967,F1839,linkedin
34816,11/15/2020 17:02,android,B66499,I3967,F1839,LinkedIn
34992,11/15/2020 17:07,android,B66499,I3967,F1839,YOUTUBE
35051,11/15/2020 17:08,android,B66499,I3967,F1839,FACEBOOK
35073,11/15/2020 17:09,android,B66499,I3967,F1839,Youtube
35087,11/15/2020 17:09,android,B66499,I3967,F1839,linkedin
35101,11/15/2020 17:10,android,B66499,I3967,F1839,Youtube
